2025-09-01;14:45:12.119;[195] PING;14:45:17.153;(таймаут)

2025-09-01;14:45:17.258;[199] PING;14:45:17.737;[529/199] PONG (2)

2025-09-01;14:45:18.155;[200] PING;14:45:18.923;[530/200] PONG (2)

2025-09-01;14:45:19.954;[201] PING;14:45:20.905;[532/201] PONG (2)

2025-09-01;14:45:16.939;[198] PING;14:45:21.954;(таймаут)

2025-09-01;; ;14:45:22.040;keepalive [534]

2025-09-01;14:45:22.604;[202] PING;14:45:22.836;[535/202] PONG (2)

2025-09-01;14:45:24.090;[203] PING;14:45:24.340;[538/203] PONG (2)

2025-09-01;; ;14:45:27.046;keepalive [541]

2025-09-01;14:45:26.768;[204] PING;14:45:27.812;[542/204] PONG (2)

2025-09-01;14:45:27.358;[205] PING;14:45:28.354;[543/205] PONG (2)

2025-09-01;14:45:28.666;[206] PING;14:45:29.584;[546/206] PONG (2)

2025-09-01;; ;14:45:32.059;keepalive [550]

2025-09-01;14:45:33.989;[208] PING;14:45:34.595;[552/208] PONG (2)

2025-09-01;14:45:35.092;[209] PING;14:45:35.718;[553/209] PONG (2)

2025-09-01;14:45:31.296;[207] PING;14:45:36.343;(таймаут)

2025-09-01;; ;14:45:37.058;keepalive [556]

2025-09-01;14:45:37.554;[210] PING;14:45:37.943;[558/210] PONG (2)

2025-09-01;; ;14:45:42.065;keepalive [562]

2025-09-01;14:45:42.860;[213] PING;14:45:43.298;[563/213] PONG (2)

2025-09-01;14:45:38.364;[211] PING;14:45:43.421;(таймаут)

2025-09-01;14:45:39.924;[212] PING;14:45:44.980;(таймаут)

2025-09-01;14:45:45.819;[214] PING;14:45:46.726;[568/214] PONG (2)

2025-09-01;; ;14:45:47.084;keepalive [570]

2025-09-01;14:45:46.913;[215] PING;14:45:47.643;[571/215] PONG (2)

2025-09-01;14:45:49.572;[216] PING;14:45:49.867;[573/216] PONG (2)

2025-09-01;14:45:50.490;[217] PING;14:45:50.739;[575/217] PONG (2)

2025-09-01;14:45:50.970;[218] PING;14:45:51.217;[576/218] PONG (2)

2025-09-01;; ;14:45:52.080;keepalive [578]

2025-09-01;14:45:53.642;[219] PING;14:45:54.641;[582/219] PONG (2)

2025-09-01;14:45:56.446;[220] PING;14:45:57.052;[584/220] PONG (2)

2025-09-01;; ;14:45:57.100;keepalive [586]

2025-09-01;14:45:58.716;[221] PING;14:45:59.260;[588/221] PONG (2)

2025-09-01;14:45:59.539;[222] PING;14:45:59.741;[589/222] PONG (2)

2025-09-01;; ;14:46:02.079;keepalive [593]

2025-09-01;14:46:01.674;[223] PING;14:46:02.173;[594/223] PONG (2)

2025-09-01;14:46:02.610;[224] PING;14:46:02.799;[595/224] PONG (2)

2025-09-01;14:46:03.032;[225] PING;14:46:03.537;[597/225] PONG (2)

2025-09-01;; ;14:46:07.098;keepalive [601]

